,open,high,low,close,volume
2010-01-16 08:00:00,10370.0,10370.0,10350.0,10360.0,14880.0
2010-01-16 09:00:00,10360.0,10370.0,10350.0,10370.0,16900.0
2010-01-16 10:00:00,10370.0,10370.0,10344.0,10344.0,17650.0
2010-01-16 11:00:00,10344.0,10370.0,10344.0,10370.0,19620.0
2010-01-16 12:00:00,10370.0,10376.0,10360.0,10370.0,18820.0
2010-01-16 13:00:00,10370.0,10380.0,10370.0,10376.0,20030.0
2010-01-16 14:00:00,10376.0,10390.0,10376.0,10390.0,20900.0
2010-01-16 15:00:00,10390.0,10410.0,10390.0,10410.0,15730.0
2010-01-16 16:00:00,10410.0,10420.0,10410.0,10410.0,23860.0
2010-01-16 17:00:00,10420.0,10424.0,10410.0,10424.0,20320.0
2010-01-16 18:00:00,10424.0,10430.0,10420.0,10424.0,19500.0
2010-01-16 19:00:00,10424.0,10430.0,10424.0,10430.0,21000.0
2010-01-16 20:00:00,10430.0,10450.0,10430.0,10440.0,21540.0
2010-01-16 21:00:00,10440.0,10456.0,10440.0,10456.0,24340.0
2010-01-16 22:00:00,10456.0,10460.0,10450.0,10450.0,21100.0
2010-01-16 23:00:00,10450.0,10456.0,10430.0,10430.0,21060.0
2010-01-17 00:00:00,10430.0,10440.0,10424.0,10430.0,19790.0
2010-01-17 01:00:00,10430.0,10430.0,10424.0,10424.0,21120.0
2010-01-17 02:00:00,10424.0,10440.0,10424.0,10440.0,19500.0
2010-01-17 03:00:00,10440.0,10450.0,10430.0,10440.0,25800.0
2010-01-17 04:00:00,10440.0,10456.0,10440.0,10456.0,20210.0
2010-01-17 05:00:00,10456.0,10460.0,10450.0,10450.0,24430.0
2010-01-17 06:00:00,10450.0,10460.0,10450.0,10456.0,22200.0
2010-01-17 07:00:00,10456.0,10456.0,10430.0,10430.0,23620.0
2010-01-17 08:00:00,10430.0,10430.0,10424.0,10424.0,22480.0
2010-01-17 09:00:00,10424.0,10440.0,10424.0,10440.0,22100.0
2010-01-17 10:00:00,10440.0,10440.0,10430.0,10430.0,23660.0
2010-01-17 11:00:00,10430.0,10440.0,10424.0,10424.0,22910.0
2010-01-17 12:00:00,10424.0,10430.0,10424.0,10430.0,22270.0
2010-01-17 13:00:00,10430.0,10430.0,10420.0,10424.0,18880.0
2010-01-17 14:00:00,10424.0,10424.0,10420.0,10424.0,20050.0
2010-01-17 15:00:00,10424.0,10424.0,10390.0,10390.0,19180.0
2010-01-17 16:00:00,10400.0,10400.0,10390.0,10400.0,18990.0
2010-01-17 17:00:00,10400.0,10420.0,10400.0,10410.0,21580.0
2010-01-17 18:00:00,10410.0,10410.0,10390.0,10390.0,17660.0
2010-01-17 19:00:00,10390.0,10390.0,10390.0,10390.0,16800.0
2010-01-17 20:00:00,10390.0,10410.0,10390.0,10400.0,17360.0
2010-01-17 21:00:00,10400.0,10400.0,10390.0,10400.0,16130.0
2010-01-17 22:00:00,10400.0,10410.0,10400.0,10410.0,18320.0
2010-01-17 23:00:00,10410.0,10424.0,10410.0,10424.0,19680.0
2010-01-18 00:00:00,10424.0,10430.0,10424.0,10430.0,20460.0
2010-01-18 01:00:00,10430.0,10430.0,10420.0,10424.0,20690.0
2010-01-18 02:00:00,10420.0,10424.0,10420.0,10420.0,18100.0
2010-01-18 03:00:00,10420.0,10430.0,10420.0,10420.0,18130.0
2010-01-18 04:00:00,10420.0,10420.0,10400.0,10400.0,21220.0
2010-01-18 05:00:00,10400.0,10400.0,10390.0,10390.0,18080.0
2010-01-18 06:00:00,10390.0,10390.0,10360.0,10360.0,19180.0
2010-01-18 07:00:00,10360.0,10360.0,10350.0,10350.0,16770.0
2010-01-18 08:00:00,10350.0,10350.0,10344.0,10350.0,15464.0
2010-01-18 09:00:00,10350.0,10360.0,10350.0,10350.0,18720.0
2010-01-18 10:00:00,10350.0,10350.0,10340.0,10344.0,14570.0
2010-01-18 11:00:00,10344.0,10344.0,10330.0,10330.0,17280.0
2010-01-18 12:00:00,10330.0,10344.0,10330.0,10344.0,17600.0
2010-01-18 13:00:00,10344.0,10344.0,10330.0,10340.0,14150.0
2010-01-18 14:00:00,10340.0,10344.0,10340.0,10344.0,15360.0
2010-01-18 15:00:00,10344.0,10344.0,10340.0,10344.0,16640.0
2010-01-18 16:00:00,10344.0,10344.0,10330.0,10330.0,16860.0
2010-01-18 17:00:00,10330.0,10340.0,10310.0,10310.0,16850.0
2010-01-18 18:00:00,10310.0,10320.0,10300.0,10310.0,15420.0
2010-01-18 19:00:00,10300.0,10310.0,10296.0,10310.0,14120.0
2010-01-18 20:00:00,10310.0,10310.0,10300.0,10300.0,13180.0
2010-01-18 21:00:00,10296.0,10320.0,10296.0,10320.0,15240.0
2010-01-18 22:00:00,10320.0,10330.0,10300.0,10300.0,17250.0
2010-01-18 23:00:00,10300.0,10300.0,10296.0,10296.0,17140.0
2010-01-19 00:00:00,10290.0,10296.0,10290.0,10290.0,15950.0
2010-01-19 01:00:00,10290.0,10300.0,10290.0,10296.0,13060.0
2010-01-19 02:00:00,10296.0,10300.0,10280.0,10280.0,13710.0
2010-01-19 03:00:00,10280.0,10290.0,10270.0,10290.0,13064.0
2010-01-19 04:00:00,10290.0,10290.0,10270.0,10280.0,14584.0
2010-01-19 05:00:00,10270.0,10290.0,10270.0,10280.0,11430.0
2010-01-19 06:00:00,10280.0,10310.0,10280.0,10300.0,15290.0
2010-01-19 07:00:00,10310.0,10320.0,10300.0,10310.0,13810.0
2010-01-19 08:00:00,10310.0,10310.0,10296.0,10296.0,13464.0
2010-01-19 09:00:00,10296.0,10296.0,10290.0,10290.0,13400.0
2010-01-19 10:00:00,10290.0,10296.0,10280.0,10280.0,13660.0
2010-01-19 11:00:00,10280.0,10280.0,10260.0,10260.0,12350.0
2010-01-19 12:00:00,10260.0,10264.0,10260.0,10264.0,13464.0
2010-01-19 13:00:00,10264.0,10264.0,10264.0,10264.0,11624.0
2010-01-19 14:00:00,10264.0,10264.0,10250.0,10250.0,12690.0
2010-01-19 15:00:00,10250.0,10250.0,10230.0,10230.0,12470.0
2010-01-19 16:00:00,10230.0,10260.0,10230.0,10250.0,10984.0
2010-01-19 17:00:00,10250.0,10264.0,10250.0,10260.0,15864.0
2010-01-19 18:00:00,10260.0,10264.0,10240.0,10260.0,10904.0
2010-01-19 19:00:00,10250.0,10260.0,10250.0,10260.0,12750.0
2010-01-19 20:00:00,10260.0,10264.0,10260.0,10264.0,10700.0
2010-01-19 21:00:00,10264.0,10264.0,10240.0,10250.0,12700.0
2010-01-19 22:00:00,10250.0,10260.0,10250.0,10250.0,13820.0
2010-01-19 23:00:00,10250.0,10250.0,10240.0,10240.0,9640.0
2010-01-20 00:00:00,10240.0,10240.0,10216.0,10216.0,11040.0
2010-01-20 01:00:00,10216.0,10220.0,10216.0,10220.0,10230.0
2010-01-20 02:00:00,10220.0,10220.0,10210.0,10210.0,8710.0
2010-01-20 03:00:00,10210.0,10210.0,10184.0,10190.0,9900.0
2010-01-20 04:00:00,10190.0,10190.0,10184.0,10190.0,8064.0
2010-01-20 05:00:00,10190.0,10190.0,10184.0,10190.0,8664.0
2010-01-20 06:00:00,10190.0,10190.0,10184.0,10190.0,8600.0
2010-01-20 07:00:00,10190.0,10200.0,10184.0,10190.0,9144.0
2010-01-20 08:00:00,10190.0,10190.0,10184.0,10190.0,10730.0
2010-01-20 09:00:00,10184.0,10184.0,10170.0,10170.0,9100.0
2010-01-20 10:00:00,10170.0,10180.0,10170.0,10180.0,8490.0
2010-01-20 11:00:00,10180.0,10184.0,10170.0,10180.0,8330.0
2010-01-20 12:00:00,10180.0,10184.0,10170.0,10184.0,8620.0
2010-01-20 13:00:00,10184.0,10184.0,10180.0,10180.0,8460.0
2010-01-20 14:00:00,10180.0,10184.0,10180.0,10180.0,8420.0
2010-01-20 15:00:00,10180.0,10190.0,10180.0,10184.0,8640.0
2010-01-20 16:00:00,10184.0,10200.0,10184.0,10200.0,8600.0
2010-01-20 17:00:00,10200.0,10210.0,10190.0,10190.0,10824.0
2010-01-20 18:00:00,10190.0,10200.0,10184.0,10184.0,9704.0
2010-01-20 19:00:00,10184.0,10184.0,10180.0,10180.0,8910.0
2010-01-20 20:00:00,10180.0,10184.0,10170.0,10180.0,8450.0
2010-01-20 21:00:00,10184.0,10184.0,10170.0,10180.0,9340.0
2010-01-20 22:00:00,10180.0,10184.0,10180.0,10184.0,10504.0
2010-01-20 23:00:00,10184.0,10200.0,10184.0,10190.0,9290.0
2010-01-21 00:00:00,10190.0,10200.0,10190.0,10190.0,8310.0
2010-01-21 01:00:00,10190.0,10190.0,10184.0,10184.0,8980.0
2010-01-21 02:00:00,10184.0,10184.0,10180.0,10184.0,8900.0
2010-01-21 03:00:00,10184.0,10184.0,10180.0,10180.0,10480.0
2010-01-21 04:00:00,10180.0,10184.0,10180.0,10180.0,8320.0
2010-01-21 05:00:00,10180.0,10184.0,10170.0,10180.0,8280.0
2010-01-21 06:00:00,10184.0,10190.0,10180.0,10184.0,8880.0
2010-01-21 07:00:00,10184.0,10190.0,10180.0,10184.0,8450.0
2010-01-21 08:00:00,10184.0,10200.0,10184.0,10200.0,8640.0
2010-01-21 09:00:00,10200.0,10220.0,10200.0,10220.0,10776.0
2010-01-21 10:00:00,10220.0,10240.0,10220.0,10230.0,10220.0
2010-01-21 11:00:00,10230.0,10230.0,10216.0,10220.0,9560.0
2010-01-21 12:00:00,10220.0,10240.0,10220.0,10230.0,11390.0
2010-01-21 13:00:00,10230.0,10250.0,10230.0,10240.0,14190.0
2010-01-21 14:00:00,10240.0,10240.0,10230.0,10240.0,12440.0
2010-01-21 15:00:00,10240.0,10260.0,10240.0,10260.0,9760.0
2010-01-21 16:00:00,10260.0,10264.0,10260.0,10264.0,14210.0
2010-01-21 17:00:00,10264.0,10264.0,10250.0,10250.0,11200.0
2010-01-21 18:00:00,10240.0,10250.0,10230.0,10240.0,14290.0
2010-01-21 19:00:00,10240.0,10240.0,10230.0,10230.0,12980.0
2010-01-21 20:00:00,10230.0,10240.0,10220.0,10230.0,9600.0
2010-01-21 21:00:00,10230.0,10230.0,10220.0,10230.0,9850.0
2010-01-21 22:00:00,10230.0,10230.0,10210.0,10216.0,10680.0
2010-01-21 23:00:00,10216.0,10230.0,10216.0,10220.0,8770.0
2010-01-22 00:00:00,10220.0,10220.0,10210.0,10220.0,9620.0
2010-01-22 01:00:00,10220.0,10230.0,10220.0,10230.0,11000.0
2010-01-22 02:00:00,10230.0,10240.0,10230.0,10240.0,11020.0
2010-01-22 03:00:00,10240.0,10260.0,10240.0,10260.0,10856.0
2010-01-22 04:00:00,10260.0,10260.0,10216.0,10216.0,11144.0
2010-01-22 05:00:00,10216.0,10216.0,10190.0,10190.0,10450.0
2010-01-22 06:00:00,10190.0,10200.0,10184.0,10190.0,8570.0
2010-01-22 07:00:00,10190.0,10200.0,10180.0,10184.0,9550.0
2010-01-22 08:00:00,10190.0,10190.0,10184.0,10184.0,9576.0
2010-01-22 09:00:00,10184.0,10184.0,10170.0,10170.0,9370.0
2010-01-22 10:00:00,10170.0,10180.0,10170.0,10180.0,8280.0
2010-01-22 11:00:00,10180.0,10184.0,10180.0,10184.0,8344.0
2010-01-22 12:00:00,10184.0,10200.0,10184.0,10190.0,8044.0
2010-01-22 13:00:00,10190.0,10190.0,10184.0,10184.0,11410.0
2010-01-22 14:00:00,10190.0,10200.0,10190.0,10200.0,9040.0
2010-01-22 15:00:00,10200.0,10210.0,10190.0,10210.0,10536.0
2010-01-22 16:00:00,10210.0,10210.0,10190.0,10190.0,8390.0
2010-01-22 17:00:00,10190.0,10200.0,10184.0,10190.0,8300.0
2010-01-22 18:00:00,10190.0,10210.0,10190.0,10210.0,9380.0
2010-01-22 19:00:00,10216.0,10220.0,10210.0,10220.0,9560.0
2010-01-22 20:00:00,10220.0,10240.0,10220.0,10240.0,13010.0
2010-01-22 21:00:00,10240.0,10240.0,10216.0,10216.0,11490.0
2010-01-22 22:00:00,10216.0,10220.0,10210.0,10210.0,11980.0
2010-01-22 23:00:00,10210.0,10220.0,10210.0,10220.0,9040.0
2010-01-23 00:00:00,10220.0,10250.0,10220.0,10250.0,11310.0
2010-01-23 01:00:00,10250.0,10264.0,10250.0,10260.0,14420.0
2010-01-23 02:00:00,10260.0,10260.0,10250.0,10250.0,11736.0
2010-01-23 03:00:00,10250.0,10260.0,10240.0,10240.0,10616.0
2010-01-23 04:00:00,10240.0,10250.0,10230.0,10250.0,11420.0
2010-01-23 05:00:00,10250.0,10250.0,10216.0,10220.0,10904.0
2010-01-23 06:00:00,10220.0,10240.0,10216.0,10240.0,9620.0
2010-01-23 07:00:00,10240.0,10250.0,10240.0,10240.0,11170.0
2010-01-23 08:00:00,10240.0,10260.0,10240.0,10260.0,10550.0
2010-01-23 09:00:00,10260.0,10270.0,10260.0,10270.0,9944.0
2010-01-23 10:00:00,10270.0,10270.0,10264.0,10270.0,10680.0
2010-01-23 11:00:00,10270.0,10270.0,10260.0,10260.0,11200.0
2010-01-23 12:00:00,10260.0,10260.0,10230.0,10230.0,11540.0
2010-01-23 13:00:00,10230.0,10230.0,10220.0,10220.0,10330.0
2010-01-23 14:00:00,10220.0,10230.0,10220.0,10230.0,9970.0
2010-01-23 15:00:00,10230.0,10240.0,10230.0,10240.0,11656.0
2010-01-23 16:00:00,10240.0,10270.0,10230.0,10270.0,12020.0
2010-01-23 17:00:00,10270.0,10296.0,10264.0,10296.0,15400.0
2010-01-23 18:00:00,10296.0,10296.0,10280.0,10280.0,14500.0
2010-01-23 19:00:00,10280.0,10290.0,10280.0,10280.0,14850.0
2010-01-23 20:00:00,10280.0,10290.0,10280.0,10290.0,15110.0
2010-01-23 21:00:00,10290.0,10300.0,10280.0,10296.0,12820.0
2010-01-23 22:00:00,10296.0,10296.0,10280.0,10296.0,14040.0
2010-01-23 23:00:00,10296.0,10296.0,10280.0,10280.0,14664.0
2010-01-24 00:00:00,10280.0,10280.0,10264.0,10264.0,15350.0
2010-01-24 01:00:00,10264.0,10280.0,10264.0,10280.0,13180.0
2010-01-24 02:00:00,10280.0,10300.0,10270.0,10300.0,14320.0
2010-01-24 03:00:00,10300.0,10350.0,10300.0,10350.0,15544.0
2010-01-24 04:00:00,10350.0,10376.0,10350.0,10376.0,16310.0
2010-01-24 05:00:00,10376.0,10380.0,10376.0,10376.0,18140.0
2010-01-24 06:00:00,10380.0,10380.0,10376.0,10380.0,14840.0
2010-01-24 07:00:00,10380.0,10380.0,10370.0,10376.0,18220.0
2010-01-24 08:00:00,10376.0,10410.0,10376.0,10400.0,17010.0
2010-01-24 09:00:00,10400.0,10410.0,10400.0,10400.0,21580.0
2010-01-24 10:00:00,10400.0,10410.0,10400.0,10400.0,17310.0
2010-01-24 11:00:00,10400.0,10400.0,10376.0,10376.0,18510.0
2010-01-24 12:00:00,10376.0,10380.0,10370.0,10380.0,15496.0
2010-01-24 13:00:00,10380.0,10390.0,10376.0,10376.0,13960.0
2010-01-24 14:00:00,10376.0,10376.0,10350.0,10350.0,16136.0
2010-01-24 15:00:00,10350.0,10350.0,10344.0,10350.0,16700.0
2010-01-24 16:00:00,10350.0,10350.0,10330.0,10330.0,16560.0
2010-01-24 17:00:00,10330.0,10330.0,10310.0,10310.0,14616.0
2010-01-24 18:00:00,10310.0,10320.0,10300.0,10310.0,14520.0
2010-01-24 19:00:00,10310.0,10330.0,10300.0,10330.0,13360.0
2010-01-24 20:00:00,10330.0,10344.0,10320.0,10344.0,16140.0
2010-01-24 21:00:00,10344.0,10350.0,10344.0,10350.0,13420.0
2010-01-24 22:00:00,10350.0,10350.0,10344.0,10350.0,13380.0
2010-01-24 23:00:00,10350.0,10360.0,10330.0,10340.0,15330.0
2010-01-25 00:00:00,10340.0,10340.0,10330.0,10340.0,14056.0
2010-01-25 01:00:00,10340.0,10340.0,10320.0,10330.0,14000.0
2010-01-25 02:00:00,10330.0,10344.0,10330.0,10330.0,16670.0
2010-01-25 03:00:00,10330.0,10330.0,10320.0,10330.0,15060.0
2010-01-25 04:00:00,10330.0,10340.0,10320.0,10340.0,16280.0
2010-01-25 05:00:00,10340.0,10340.0,10330.0,10330.0,14650.0
2010-01-25 06:00:00,10330.0,10340.0,10320.0,10330.0,14070.0
2010-01-25 07:00:00,10330.0,10340.0,10310.0,10310.0,14130.0
2010-01-25 08:00:00,10310.0,10340.0,10300.0,10340.0,15510.0
2010-01-25 09:00:00,10340.0,10344.0,10340.0,10344.0,16300.0
2010-01-25 10:00:00,10344.0,10344.0,10330.0,10340.0,16010.0
2010-01-25 11:00:00,10340.0,10340.0,10320.0,10320.0,16640.0
2010-01-25 12:00:00,10320.0,10330.0,10320.0,10330.0,16600.0
2010-01-25 13:00:00,10330.0,10330.0,10320.0,10320.0,17010.0
2010-01-25 14:00:00,10320.0,10320.0,10310.0,10320.0,14550.0
2010-01-25 15:00:00,10320.0,10320.0,10300.0,10310.0,13790.0
2010-01-25 16:00:00,10310.0,10340.0,10300.0,10330.0,17470.0
2010-01-25 17:00:00,10330.0,10340.0,10310.0,10320.0,12580.0
2010-01-25 18:00:00,10310.0,10320.0,10310.0,10320.0,14790.0
2010-01-25 19:00:00,10320.0,10320.0,10320.0,10320.0,15150.0
2010-01-25 20:00:00,10320.0,10330.0,10310.0,10310.0,13980.0
2010-01-25 21:00:00,10310.0,10340.0,10310.0,10340.0,14320.0
2010-01-25 22:00:00,10340.0,10350.0,10330.0,10344.0,16530.0
2010-01-25 23:00:00,10344.0,10350.0,10344.0,10344.0,17440.0
2010-01-26 00:00:00,10350.0,10350.0,10344.0,10350.0,14390.0
2010-01-26 01:00:00,10350.0,10370.0,10344.0,10370.0,17170.0
2010-01-26 02:00:00,10370.0,10380.0,10370.0,10376.0,19260.0
2010-01-26 03:00:00,10376.0,10400.0,10376.0,10400.0,18450.0
2010-01-26 04:00:00,10400.0,10424.0,10400.0,10424.0,19470.0
2010-01-26 05:00:00,10424.0,10424.0,10420.0,10424.0,21650.0
2010-01-26 06:00:00,10424.0,10430.0,10420.0,10424.0,20270.0
2010-01-26 07:00:00,10424.0,10430.0,10424.0,10430.0,22700.0
2010-01-26 08:00:00,10430.0,10450.0,10430.0,10450.0,23250.0
2010-01-26 09:00:00,10450.0,10470.0,10450.0,10470.0,21600.0
2010-01-26 10:00:00,10470.0,10480.0,10470.0,10480.0,25420.0
2010-01-26 11:00:00,10480.0,10480.0,10460.0,10460.0,26530.0
2010-01-26 12:00:00,10460.0,10460.0,10450.0,10450.0,24780.0
2010-01-26 13:00:00,10450.0,10450.0,10440.0,10440.0,25360.0
2010-01-26 14:00:00,10440.0,10450.0,10430.0,10430.0,21220.0
2010-01-26 15:00:00,10430.0,10430.0,10424.0,10424.0,19970.0
2010-01-26 16:00:00,10424.0,10430.0,10424.0,10424.0,16600.0
2010-01-26 17:00:00,10424.0,10440.0,10424.0,10440.0,20640.0
2010-01-26 18:00:00,10440.0,10450.0,10430.0,10440.0,20860.0
2010-01-26 19:00:00,10440.0,10450.0,10430.0,10450.0,20260.0
2010-01-26 20:00:00,10450.0,10450.0,10440.0,10440.0,19070.0
2010-01-26 21:00:00,10440.0,10440.0,10424.0,10430.0,17780.0
2010-01-26 22:00:00,10430.0,10440.0,10430.0,10440.0,20220.0
2010-01-26 23:00:00,10440.0,10440.0,10424.0,10430.0,20240.0
2010-01-27 00:00:00,10430.0,10430.0,10424.0,10424.0,21900.0
2010-01-27 01:00:00,10424.0,10430.0,10420.0,10420.0,19890.0
2010-01-27 02:00:00,10424.0,10424.0,10420.0,10424.0,19460.0
2010-01-27 03:00:00,10420.0,10424.0,10410.0,10424.0,18320.0
2010-01-27 04:00:00,10424.0,10430.0,10420.0,10424.0,19980.0
2010-01-27 05:00:00,10420.0,10420.0,10400.0,10400.0,22480.0
2010-01-27 06:00:00,10400.0,10400.0,10376.0,10376.0,19250.0
2010-01-27 07:00:00,10376.0,10376.0,10370.0,10370.0,18220.0
2010-01-27 08:00:00,10370.0,10370.0,10350.0,10360.0,17980.0
2010-01-27 09:00:00,10370.0,10376.0,10370.0,10370.0,18940.0
2010-01-27 10:00:00,10370.0,10376.0,10370.0,10376.0,18460.0
2010-01-27 11:00:00,10376.0,10390.0,10376.0,10380.0,15930.0
2010-01-27 12:00:00,10380.0,10380.0,10370.0,10380.0,18140.0
2010-01-27 13:00:00,10376.0,10376.0,10370.0,10370.0,14870.0
2010-01-27 14:00:00,10370.0,10380.0,10370.0,10370.0,16660.0
2010-01-27 15:00:00,10370.0,10380.0,10370.0,10380.0,17460.0
2010-01-27 16:00:00,10380.0,10380.0,10370.0,10376.0,21630.0
2010-01-27 17:00:00,10376.0,10380.0,10376.0,10380.0,19970.0
2010-01-27 18:00:00,10380.0,10380.0,10370.0,10376.0,15660.0
2010-01-27 19:00:00,10376.0,10400.0,10376.0,10400.0,18600.0
2010-01-27 20:00:00,10400.0,10410.0,10400.0,10410.0,17980.0
2010-01-27 21:00:00,10410.0,10424.0,10410.0,10420.0,22350.0
2010-01-27 22:00:00,10420.0,10430.0,10420.0,10430.0,21920.0
2010-01-27 23:00:00,10430.0,10440.0,10430.0,10430.0,16940.0
2010-01-28 00:00:00,10430.0,10430.0,10420.0,10430.0,21550.0
2010-01-28 01:00:00,10430.0,10440.0,10430.0,10440.0,19620.0
2010-01-28 02:00:00,10440.0,10456.0,10440.0,10450.0,22910.0
2010-01-28 03:00:00,10450.0,10456.0,10440.0,10456.0,22290.0
2010-01-28 04:00:00,10456.0,10460.0,10456.0,10460.0,25470.0
2010-01-28 05:00:00,10470.0,10480.0,10460.0,10480.0,19310.0
2010-01-28 06:00:00,10480.0,10490.0,10470.0,10490.0,22380.0
2010-01-28 07:00:00,10490.0,10510.0,10490.0,10504.0,25630.0
2010-01-28 08:00:00,10504.0,10536.0,10504.0,10530.0,25460.0
2010-01-28 09:00:00,10530.0,10536.0,10520.0,10536.0,22000.0
2010-01-28 10:00:00,10536.0,10536.0,10530.0,10536.0,19980.0
2010-01-28 11:00:00,10536.0,10540.0,10536.0,10540.0,24260.0
2010-01-28 12:00:00,10540.0,10560.0,10536.0,10560.0,22140.0
2010-01-28 13:00:00,10560.0,10560.0,10540.0,10540.0,23380.0
2010-01-28 14:00:00,10540.0,10540.0,10536.0,10536.0,23340.0
2010-01-28 15:00:00,10536.0,10550.0,10536.0,10550.0,24320.0
2010-01-28 16:00:00,10550.0,10570.0,10550.0,10560.0,28210.0
2010-01-28 17:00:00,10560.0,10570.0,10560.0,10560.0,26060.0
2010-01-28 18:00:00,10560.0,10580.0,10560.0,10570.0,27780.0
2010-01-28 19:00:00,10570.0,10570.0,10550.0,10550.0,24200.0
2010-01-28 20:00:00,10550.0,10550.0,10540.0,10550.0,28800.0
2010-01-28 21:00:00,10550.0,10560.0,10550.0,10560.0,28910.0
2010-01-28 22:00:00,10560.0,10570.0,10550.0,10550.0,29870.0
2010-01-28 23:00:00,10550.0,10550.0,10540.0,10540.0,25800.0
2010-01-29 00:00:00,10540.0,10550.0,10536.0,10550.0,22030.0
2010-01-29 01:00:00,10550.0,10550.0,10536.0,10536.0,25540.0
2010-01-29 02:00:00,10536.0,10536.0,10520.0,10530.0,23490.0
2010-01-29 03:00:00,10530.0,10536.0,10530.0,10530.0,26050.0
2010-01-29 04:00:00,10530.0,10530.0,10520.0,10530.0,23940.0
2010-01-29 05:00:00,10530.0,10530.0,10520.0,10520.0,25060.0
2010-01-29 06:00:00,10520.0,10540.0,10510.0,10536.0,24830.0
2010-01-29 07:00:00,10536.0,10540.0,10536.0,10536.0,26770.0
2010-01-29 08:00:00,10536.0,10540.0,10530.0,10530.0,23170.0
2010-01-29 09:00:00,10530.0,10540.0,10530.0,10540.0,24080.0
2010-01-29 10:00:00,10540.0,10560.0,10540.0,10560.0,25570.0
2010-01-29 11:00:00,10550.0,10580.0,10550.0,10580.0,32160.0
2010-01-29 12:00:00,10580.0,10600.0,10580.0,10600.0,27790.0
2010-01-29 13:00:00,10600.0,10616.0,10590.0,10616.0,24290.0
2010-01-29 14:00:00,10616.0,10620.0,10610.0,10610.0,29400.0
2010-01-29 15:00:00,10616.0,10630.0,10616.0,10630.0,28350.0
2010-01-29 16:00:00,10630.0,10660.0,10630.0,10660.0,34400.0
2010-01-29 17:00:00,10660.0,10664.0,10660.0,10664.0,28450.0
2010-01-29 18:00:00,10664.0,10664.0,10650.0,10650.0,30610.0
2010-01-29 19:00:00,10650.0,10670.0,10650.0,10670.0,34660.0
2010-01-29 20:00:00,10670.0,10670.0,10660.0,10664.0,31890.0
2010-01-29 21:00:00,10660.0,10664.0,10650.0,10650.0,33540.0
2010-01-29 22:00:00,10650.0,10660.0,10650.0,10650.0,32700.0
2010-01-29 23:00:00,10640.0,10640.0,10640.0,10640.0,29700.0
2010-01-30 00:00:00,10640.0,10650.0,10630.0,10630.0,30690.0
2010-01-30 01:00:00,10630.0,10630.0,10610.0,10610.0,28130.0
2010-01-30 02:00:00,10610.0,10610.0,10600.0,10610.0,27580.0
2010-01-30 03:00:00,10610.0,10616.0,10600.0,10600.0,29330.0
2010-01-30 04:00:00,10600.0,10610.0,10600.0,10610.0,28820.0
2010-01-30 05:00:00,10610.0,10610.0,10600.0,10600.0,29090.0
2010-01-30 06:00:00,10600.0,10610.0,10600.0,10600.0,26900.0
2010-01-30 07:00:00,10610.0,10610.0,10584.0,10584.0,29710.0
2010-01-30 08:00:00,10584.0,10600.0,10584.0,10600.0,29800.0
2010-01-30 09:00:00,10600.0,10610.0,10600.0,10610.0,32960.0
2010-01-30 10:00:00,10600.0,10600.0,10590.0,10590.0,25020.0
2010-01-30 11:00:00,10590.0,10590.0,10584.0,10584.0,28320.0
2010-01-30 12:00:00,10584.0,10610.0,10584.0,10600.0,30430.0
2010-01-30 13:00:00,10600.0,10610.0,10600.0,10600.0,31360.0
2010-01-30 14:00:00,10600.0,10610.0,10590.0,10610.0,26880.0
2010-01-30 15:00:00,10610.0,10610.0,10600.0,10600.0,30800.0
2010-01-30 16:00:00,10600.0,10610.0,10590.0,10600.0,31840.0
2010-01-30 17:00:00,10610.0,10620.0,10610.0,10620.0,31800.0
2010-01-30 18:00:00,10616.0,10616.0,10600.0,10610.0,26660.0
2010-01-30 19:00:00,10610.0,10616.0,10600.0,10616.0,31380.0
2010-01-30 20:00:00,10616.0,10620.0,10610.0,10610.0,28780.0
2010-01-30 21:00:00,10610.0,10610.0,10584.0,10584.0,24800.0
2010-01-30 22:00:00,10584.0,10584.0,10580.0,10584.0,28240.0
2010-01-30 23:00:00,10580.0,10600.0,10580.0,10600.0,22260.0
2010-01-31 00:00:00,10600.0,10600.0,10580.0,10580.0,25360.0
2010-01-31 01:00:00,10580.0,10590.0,10580.0,10590.0,28660.0
2010-01-31 02:00:00,10590.0,10590.0,10584.0,10590.0,24450.0
2010-01-31 03:00:00,10590.0,10600.0,10590.0,10600.0,30740.0
2010-01-31 04:00:00,10600.0,10610.0,10584.0,10590.0,30750.0
2010-01-31 05:00:00,10590.0,10616.0,10590.0,10610.0,27700.0
2010-01-31 06:00:00,10610.0,10620.0,10610.0,10620.0,30990.0
2010-01-31 07:00:00,10620.0,10630.0,10620.0,10630.0,25550.0
2010-01-31 08:00:00,10630.0,10660.0,10630.0,10660.0,33730.0
2010-01-31 09:00:00,10660.0,10680.0,10660.0,10680.0,35100.0
2010-01-31 10:00:00,10680.0,10690.0,10680.0,10690.0,44600.0
2010-01-31 11:00:00,10690.0,10690.0,10680.0,10690.0,35100.0
2010-01-31 12:00:00,10690.0,10690.0,10680.0,10680.0,30050.0
2010-01-31 13:00:00,10690.0,10690.0,10664.0,10670.0,32900.0
2010-01-31 14:00:00,10670.0,10670.0,10664.0,10664.0,31500.0
2010-01-31 15:00:00,10664.0,10680.0,10660.0,10680.0,37000.0
